Time	pHLumen	pHStroma	FractionActiveCytochrome	lumenCharge	stromaCharge	TotalChargeDifference	deltapsi	deltapH	pmf	deltamuCl	deltamuMg	deltamuK	LightIntensity	ATP	ActiveATPs	Antheraxanthin	Fdxox	Fdxr	LumenCl	LumenK	LumenMg	LumenProtons	OSM	P680ex	P680plus	P700ox	P700r	PCr	PQ	PQH2	PSIIChlEx	PheAnion	PsbSQ	QAox	QBneut	QBred1	QBred2	Thrdx	TotalLEF	Volume	Zeaxanthin
0.64021	7.1998		0.97953	0.11		5.4195e-11	5.4195e-05	0.00017131	6.4392e-05	-5.359e-05	0.00010599	5.359e-05	0.1	2	0.049957	1.6175e-09	0.99966	0.00034286	0.01	0.099998	0.0099991	5.1393e-06	0.12	7.4918e-15	7.4786e-10	0.020411	0.97959	6.1454e-05	8.9996	0.00037049	4.5056e-12	7.4919e-12	0.00024603	0.99886	0.98871	0.01127	9.8243e-06	0.0034399	0.22354	7.9998e-10	9.9981e-15
0.64677	7.1998		0.97953	0.11		5.4568e-11	5.4568e-05	0.0001734	6.489e-05	-5.3955e-05	0.0001067	5.3955e-05	0.1	2	0.049957	1.6341e-09	0.99966	0.00034209	0.01	0.099998	0.0099991	5.2021e-06	0.12	7.4919e-15	7.4786e-10	0.022603	0.9774	6.192e-05	8.9996	0.00037615	4.5056e-12	7.492e-12	0.00024847	0.99885	0.98863	0.011345	9.9577e-06	0.0034325	0.22578	7.9998e-10	9.9981e-15
0.65333	7.1998		0.97952	0.11		5.4942e-11	5.4942e-05	0.00017551	6.5389e-05	-5.4321e-05	0.00010742	5.4321e-05	0.1	2	0.049956	1.6507e-09	0.99966	0.00034132	0.01	0.099998	0.009999	5.2654e-06	0.12	7.492e-15	7.4786e-10	0.024788	0.97521	6.1947e-05	8.9996	0.0003818	4.5057e-12	7.492e-12	0.0002509	0.99884	0.98856	0.011419	1.0091e-05	0.0034249	0.22802	7.9998e-10	9.9981e-15
0.65988	7.1998		0.97952	0.11		5.5316e-11	5.5316e-05	0.00017763	6.5889e-05	-5.4687e-05	0.00010813	5.4687e-05	0.1	2	0.049956	1.6673e-09	0.99966	0.00034056	0.01	0.099998	0.009999	5.329e-06	0.12	7.4921e-15	7.4786e-10	0.026964	0.97304	5.8123e-05	8.9996	0.00038746	4.5057e-12	7.4921e-12	0.00025334	0.99883	0.98849	0.011492	1.0223e-05	0.0034172	0.23025	7.9998e-10	9.9981e-15
0.66644	7.1998		0.97952	0.11		5.5691e-11	5.5691e-05	0.00017977	6.6391e-05	-5.5053e-05	0.00010885	5.5053e-05	0.1	2	0.049955	1.6839e-09	0.99966	0.0003398	0.01	0.099998	0.009999	5.3931e-06	0.12	7.4922e-15	7.4786e-10	0.029132	0.97087	5.3243e-05	8.9996	0.00039311	4.5057e-12	7.4922e-12	0.00025578	0.99883	0.98841	0.011564	1.0355e-05	0.0034096	0.23248	7.9998e-10	9.998e-15
0.68752	7.1998		0.97952	0.11		5.6898e-11	5.6898e-05	0.00018677	6.8015e-05	-5.6234e-05	0.00011116	5.6234e-05	0.1	2	0.049954	1.7372e-09	0.99966	0.00033738	0.01	0.099997	0.009999	5.6031e-06	0.12	7.4925e-15	7.4786e-10	0.036056	0.96394	4.3122e-05	8.9996	0.00041116	4.5058e-12	7.4925e-12	0.0002636	0.9988	0.98819	0.01179	1.0774e-05	0.0033853	0.23961	7.9998e-10	9.998e-15
0.70861	7.1998		0.97952	0.11		5.8105e-11	5.8105e-05	0.00019391	6.9647e-05	-5.7414e-05	0.00011347	5.7414e-05	0.1	2	0.049952	1.7906e-09	0.99967	0.00033498	0.01	0.099997	0.0099989	5.8172e-06	0.12	7.4928e-15	7.4786e-10	0.042925	0.95708	3.6659e-05	8.9996	0.00042906	4.5059e-12	7.4928e-12	0.0002714	0.99878	0.98797	0.012009	1.1187e-05	0.0033612	0.24668	7.9998e-10	9.998e-15
0.7297	7.1998		0.97952	0.11		5.9311e-11	5.9311e-05	0.00020118	7.1285e-05	-5.8592e-05	0.00011577	5.8592e-05	0.1	2	0.049951	1.8439e-09	0.99967	0.00033259	0.01	0.099997	0.0099989	6.0354e-06	0.12	7.4931e-15	7.4787e-10	0.049739	0.95026	3.3521e-05	8.9996	0.00044678	4.5059e-12	7.4931e-12	0.00027919	0.99876	0.98776	0.01222	1.1594e-05	0.0033373	0.2537	7.9998e-10	9.9979e-15
0.7906	7.1998		0.97952	0.11		6.2761e-11	6.2761e-05	0.00022285	7.6026e-05	-6.196e-05	0.00012234	6.196e-05	0.1	2	0.049946	1.998e-09	0.99967	0.00032581	0.01	0.099997	0.0099988	6.6854e-06	0.12	7.4939e-15	7.4787e-10	0.069126	0.93087	2.5496e-05	8.9995	0.0004969	4.5061e-12	7.4939e-12	0.0003016	0.9987	0.98718	0.012797	1.2742e-05	0.0032692	0.27372	7.9997e-10	9.9978e-15
0.8515	7.1998		0.97952	0.11		6.6142e-11	6.6142e-05	0.00024555	8.0758e-05	-6.5253e-05	0.00012876	6.5253e-05	0.1	2	0.049942	2.1522e-09	0.99968	0.00031918	0.01	0.099997	0.0099986	7.3665e-06	0.12	7.4946e-15	7.4788e-10	0.088062	0.91194	2.283e-05	8.9995	0.00054504	4.5063e-12	7.4947e-12	0.00032388	0.99865	0.98665	0.01332	1.3832e-05	0.0032026	0.29335	7.9997e-10	9.9978e-15
0.9124	7.1997		0.97952	0.11		6.9415e-11	6.9415e-05	0.00026927	8.5443e-05	-6.8434e-05	0.00013494	6.8434e-05	0.1	2	0.049937	2.3064e-09	0.99969	0.00031272	0.01	0.099996	0.0099985	8.0781e-06	0.12	7.4954e-15	7.4789e-10	0.10654	0.89346	2.0557e-05	8.9994	0.00059073	4.5065e-12	7.4954e-12	0.00034603	0.9986	0.98618	0.013791	1.4855e-05	0.0031377	0.31259	7.9997e-10	9.9977e-15
0.9733	7.1997		0.97952	0.11		7.2548e-11	7.2548e-05	0.00029396	9.0045e-05	-7.1472e-05	0.00014083	7.1472e-05	0.1	2	0.049933	2.4606e-09	0.99969	0.00030641	0.01	0.099996	0.0099984	8.8188e-06	0.11999	7.496e-15	7.4789e-10	0.12458	0.87542	1.8599e-05	8.9994	0.00063362	4.5066e-12	7.496e-12	0.00036805	0.99856	0.98575	0.014215	1.5806e-05	0.0030743	0.33143	7.9996e-10	9.9976e-15
1.2479	7.1996		0.97951	0.11		8.4552e-11	8.4552e-05	0.00041488	0.00010925	-8.3e-05	0.00016297	8.2999e-05	0.1	2	0.049911	3.1569e-09	0.99972	0.00027972	0.010001	0.099994	0.0099976	1.2447e-05	0.11999	7.4984e-15	7.4792e-10	0.20085	0.79915	1.4101e-05	8.9992	0.00079215	4.5071e-12	7.4985e-12	0.00046578	0.99841	0.9843	0.015665	1.929e-05	0.0028064	0.41195	7.9995e-10	9.9975e-15
1.5226	7.1995		0.9795	0.11		9.3093e-11	9.3093e-05	0.00054862	0.00012575	-9.1005e-05	0.00017795	9.1005e-05	0.1	2	0.049887	3.8543e-09	0.99974	0.00025572	0.010001	0.099992	0.0099968	1.6459e-05	0.11999	7.5e-15	7.4794e-10	0.26941	0.73059	1.1897e-05	8.9991	0.00089599	4.5074e-12	7.5001e-12	0.00056096	0.99832	0.98344	0.016512	2.1499e-05	0.0025655	0.48553	7.9993e-10	9.9976e-15
1.7972	7.1993		0.9795	0.11		9.8643e-11	9.8643e-05	0.00069065	0.00013975	-9.5979e-05	0.0001868	9.5979e-05	0.1	2	0.049862	4.553e-09	0.99977	0.0002341	0.010001	0.09999	0.0099959	2.072e-05	0.11999	7.501e-15	7.4795e-10	0.3312	0.6688	1.0565e-05	8.9991	0.00095712	4.5076e-12	7.501e-12	0.00065365	0.99827	0.98297	0.016983	2.2782e-05	0.0023485	0.55283	7.9991e-10	9.998e-15
2.0719	7.1992		0.97949	0.11		1.0212e-10	0.00010212	0.00083756	0.00015198	-9.8858e-05	0.00019143	9.8858e-05	0.1	2	0.049836	5.253e-09	0.99979	0.00021456	0.010001	0.099987	0.009995	2.5127e-05	0.11998	7.5016e-15	7.4796e-10	0.38703	0.61297	9.4484e-06	8.999	0.00099085	4.5077e-12	7.5016e-12	0.00074395	0.99824	0.98271	0.017238	2.3491e-05	0.0021524	0.61447	7.9989e-10	9.9986e-15
2.7821	7.1988		0.97947	0.11		1.0655e-10	0.00010655	0.0012276	0.00017962	-0.00010167	0.00019411	0.00010167	0.1	2	0.04976	7.0724e-09	0.99983	0.00017469	0.010002	0.099981	0.0099927	3.6828e-05	0.11998	7.5022e-15	7.4797e-10	0.50094	0.49906	7.4218e-06	8.999	0.0010191	4.5078e-12	7.5023e-12	0.0009624	0.99822	0.9825	0.017448	2.4085e-05	0.0017523	0.74403	7.9984e-10	1.0002e-14
3.4924	7.1984		0.97944	0.11		1.0946e-10	0.00010946	0.001621	0.00020595	-0.00010294	0.00019374	0.00010294	0.1	2	0.04968	8.9013e-09	0.99986	0.00014314	0.010003	0.099975	0.0099903	4.8631e-05	0.11997	7.5026e-15	7.4798e-10	0.59109	0.40891	6.2593e-06	8.999	0.0010275	4.5078e-12	7.5027e-12	0.0011669	0.99822	0.98244	0.01751	2.426e-05	0.0014356	0.85002	7.9978e-10	1.0007e-14
4.2026	7.198		0.97942	0.11		1.119e-10	0.0001119	0.0020155	0.00023187	-0.00010373	0.00019246	0.00010373	0.1	2	0.049595	1.074e-08	0.99988	0.00011814	0.010003	0.099968	0.0099879	6.0465e-05	0.11996	7.5029e-15	7.4798e-10	0.66252	0.33748	5.5542e-06	8.999	0.0010298	4.5078e-12	7.503e-12	0.0013584	0.99822	0.98242	0.017527	2.4308e-05	0.0011847	0.93736	7.9973e-10	1.0014e-14
5.2026	7.1974		0.97939	0.11		1.1513e-10	0.00011513	0.0025713	0.00026818	-0.00010461	0.00019034	0.00010461	0.1	2	0.049469	1.3346e-08	0.99991	9.2076e-05	0.010004	0.099959	0.0099846	7.7139e-05	0.11995	7.5033e-15	7.4799e-10	0.73697	0.26303	5.0613e-06	8.999	0.0010305	4.5078e-12	7.5033e-12	0.0016056	0.99821	0.98242	0.017532	2.4322e-05	0.0009232	1.0342	7.9965e-10	1.0026e-14
6.2026	7.1969		0.97936	0.11		1.1831e-10	0.00011831	0.0031272	0.00030445	-0.00010541	0.0001882	0.00010541	0.1	2	0.049339	1.5971e-08	0.99993	7.3056e-05	0.010005	0.09995	0.0099813	9.3816e-05	0.11994	7.5037e-15	7.48e-10	0.7913	0.2087	4.7126e-06	8.999	0.0010306	4.5078e-12	7.5037e-12	0.0018315	0.99821	0.98242	0.017533	2.4325e-05	0.00073234	1.111	7.9958e-10	1.0043e-14
7.2026	7.1963		0.97933	0.11		1.2146e-10	0.00012146	0.0036831	0.0003407	-0.00010619	0.00018612	0.00010618	0.1	2	0.049206	1.8616e-08	0.99994	5.9222e-05	0.010006	0.099941	0.009978	0.00011049	0.11992	7.504e-15	7.4801e-10	0.83082	0.16918	4.484e-06	8.999	0.0010306	4.5078e-12	7.5041e-12	0.002038	0.99821	0.98242	0.017533	2.4325e-05	0.00059351	1.1729	7.995e-10	1.0063e-14
8.2026	7.1958		0.9793	0.11		1.2461e-10	0.00012461	0.004239	0.00037694	-0.00010694	0.00018409	0.00010693	0.1	2	0.049072	2.1276e-08	0.99995	4.8692e-05	0.010007	0.099932	0.0099748	0.00012717	0.11991	7.5044e-15	7.4802e-10	0.8609	0.1391	4.3481e-06	8.999	0.0010307	4.5078e-12	7.5044e-12	0.0022298	0.99821	0.98242	0.017533	2.4325e-05	0.00048784	1.2255	7.9942e-10	1.0086e-14
9.2026	7.1952		0.97927	0.11		1.2776e-10	0.00012776	0.0047949	0.00041317	-0.00010766	0.00018213	0.00010766	0.1	2	0.048935	2.3954e-08	0.99996	4.0926e-05	0.010008	0.099922	0.0099717	0.00014385	0.1199	7.5048e-15	7.4803e-10	0.88308	0.11692	4.2065e-06	8.999	0.0010307	4.5078e-12	7.5048e-12	0.0024066	0.99821	0.98242	0.017533	2.4326e-05	0.00040991	1.2701	7.9934e-10	1.0112e-14
10.2026	7.1946		0.97924	0.11		1.3089e-10	0.00013089	0.0053509	0.00044939	-0.00010837	0.00018024	0.00010836	0.1	2	0.048798	2.6651e-08	0.99996	3.5378e-05	0.010009	0.099913	0.0099685	0.00016053	0.11989	7.5051e-15	7.4804e-10	0.89893	0.10107	4.1472e-06	8.999	0.0010307	4.5078e-12	7.5052e-12	0.0025685	0.99821	0.98242	0.017533	2.4326e-05	0.00035423	1.3083	7.9927e-10	1.0143e-14
11.2026	7.1941		0.9792	0.11		1.3402e-10	0.00013402	0.0059068	0.00048561	-0.00010905	0.00017841	0.00010903	0.1	2	0.048659	2.9368e-08	0.99997	3.148e-05	0.01001	0.099903	0.0099654	0.0001772	0.11988	7.5055e-15	7.4805e-10	0.91006	0.089935	4.1177e-06	8.999	0.0010308	4.5078e-12	7.5055e-12	0.0027166	0.99821	0.98242	0.017533	2.4326e-05	0.00031511	1.3419	7.9919e-10	1.0177e-14
12.2026	7.1935		0.97917	0.11		1.3713e-10	0.00013713	0.0064627	0.00052181	-0.0001097	0.00017665	0.00010969	0.1	2	0.048521	3.2105e-08	0.99997	2.8757e-05	0.010011	0.099894	0.0099623	0.00019388	0.11987	7.5058e-15	7.4806e-10	0.91784	0.082158	4.0807e-06	8.999	0.0010308	4.5078e-12	7.5059e-12	0.0028521	0.99821	0.98242	0.017533	2.4327e-05	0.00028779	1.3721	7.9911e-10	1.0215e-14
13.2026	7.193		0.97914	0.11		1.4024e-10	0.00014024	0.0070186	0.00055801	-0.00011033	0.00017494	0.00011032	0.1	2	0.048382	3.4861e-08	0.99997	2.6873e-05	0.010012	0.099884	0.0099593	0.00021056	0.11986	7.5062e-15	7.4807e-10	0.92322	0.076778	4.041e-06	8.999	0.0010308	4.5078e-12	7.5062e-12	0.002976	0.99821	0.98242	0.017533	2.4327e-05	0.00026889	1.3999	7.9903e-10	1.0257e-14
14.2026	7.1924		0.97911	0.11		1.4334e-10	0.00014334	0.0075745	0.0005942	-0.00011095	0.0001733	0.00011093	0.1	2	0.048243	3.7638e-08	0.99997	2.5565e-05	0.010013	0.099875	0.0099562	0.00022724	0.11984	7.5066e-15	7.4807e-10	0.92696	0.073041	4.0279e-06	8.999	0.0010309	4.5078e-12	7.5066e-12	0.0030896	0.99821	0.98242	0.017533	2.4327e-05	0.00025576	1.4261	7.9896e-10	1.0304e-14
15.2026	7.1919		0.97908	0.11		1.4643e-10	0.00014643	0.0081304	0.00063038	-0.00011154	0.00017171	0.00011151	0.1	2	0.048105	4.0436e-08	0.99998	2.4646e-05	0.010014	0.099865	0.0099532	0.00024391	0.11983	7.5069e-15	7.4808e-10	0.92958	0.070416	4.0293e-06	8.999	0.0010309	4.5078e-12	7.507e-12	0.0031939	0.99821	0.98242	0.017533	2.4328e-05	0.00024653	1.4511	7.9888e-10	1.0354e-14
16.2026	7.1913		0.97905	0.11		1.4952e-10	0.00014952	0.0086863	0.00066656	-0.00011211	0.00017018	0.00011208	0.1	2	0.047967	4.3254e-08	0.99998	2.3994e-05	0.010014	0.099855	0.0099503	0.00026059	0.11982	7.5073e-15	7.4809e-10	0.93144	0.068555	4.006e-06	8.999	0.0010309	4.5078e-12	7.5073e-12	0.0032897	0.99821	0.98242	0.017533	2.4328e-05	0.00024	1.4754	7.988e-10	1.041e-14
17.2026	7.1908		0.97902	0.11		1.526e-10	0.0001526	0.0092422	0.00070273	-0.00011266	0.0001687	0.00011263	0.1	2	0.047828	4.6093e-08	0.99998	2.3533e-05	0.010015	0.099845	0.0099473	0.00027727	0.11981	7.5076e-15	7.481e-10	0.93276	0.067237	3.9929e-06	8.999	0.001031	4.5078e-12	7.5077e-12	0.003378	0.99821	0.98242	0.017534	2.4328e-05	0.00023537	1.4992	7.9872e-10	1.0469e-14
18.2026	7.1902		0.97898	0.11		1.5567e-10	0.00015567	0.0097982	0.00073889	-0.00011319	0.00016728	0.00011316	0.1	2	0.047691	4.8952e-08	0.99998	2.3205e-05	0.010016	0.099836	0.0099444	0.00029394	0.1198	7.508e-15	7.4811e-10	0.9337	0.066299	4.0016e-06	8.999	0.001031	4.5078e-12	7.508e-12	0.0034595	0.99821	0.98242	0.017534	2.4329e-05	0.00023207	1.5226	7.9864e-10	1.0533e-14
19.2026	7.1896		0.97895	0.11		1.5874e-10	0.00015874	0.010354	0.00077505	-0.0001137	0.0001659	0.00011367	0.1	2	0.047553	5.1833e-08	0.99998	2.2973e-05	0.010017	0.099826	0.0099415	0.00031062	0.11978	7.5084e-15	7.4812e-10	0.93436	0.065637	4.0062e-06	8.999	0.001031	4.5078e-12	7.5084e-12	0.0035348	0.99821	0.98242	0.017534	2.4329e-05	0.00022974	1.5456	7.9857e-10	1.0602e-14
20.2026	7.1891		0.97892	0.11		1.618e-10	0.0001618	0.01091	0.0008112	-0.0001142	0.00016457	0.00011416	0.1	2	0.047416	5.4735e-08	0.99998	2.281e-05	0.010018	0.099816	0.0099387	0.0003273	0.11977	7.5087e-15	7.4813e-10	0.93483	0.065171	3.9954e-06	8.999	0.0010311	4.5078e-12	7.5088e-12	0.0036045	0.99821	0.98242	0.017534	2.4329e-05	0.00022811	1.5685	7.9849e-10	1.0676e-14
21.2026	7.1885		0.97889	0.11		1.6485e-10	0.00016485	0.011466	0.00084734	-0.00011468	0.00016329	0.00011463	0.1	2	0.04728	5.7658e-08	0.99998	2.2695e-05	0.010019	0.099806	0.0099358	0.00034398	0.11976	7.5091e-15	7.4814e-10	0.93515	0.064845	3.9928e-06	8.999	0.0010311	4.5078e-12	7.5091e-12	0.0036691	0.99821	0.98242	0.017534	2.433e-05	0.00022696	1.5913	7.9841e-10	1.0754e-14
22.2026	7.188		0.97886	0.11		1.679e-10	0.0001679	0.012022	0.00088348	-0.00011514	0.00016206	0.00011509	0.1	2	0.047144	6.0609e-08	0.99998	2.2621e-05	0.01002	0.099796	0.009933	0.00036065	0.11975	7.5094e-15	7.4815e-10	0.93537	0.064633	3.9954e-06	8.999	0.0010311	4.5078e-12	7.5095e-12	0.0037281	0.99821	0.98242	0.017534	2.433e-05	0.00022622	1.6139	7.9833e-10	1.0839e-14
23.2026	7.1874		0.97883	0.11		1.7094e-10	0.00017094	0.012578	0.00091961	-0.00011558	0.00016088	0.00011553	0.1	2	0.047008	6.3582e-08	0.99998	2.2568e-05	0.010021	0.099786	0.0099302	0.00037733	0.11974	7.5098e-15	7.4815e-10	0.93552	0.064483	3.9952e-06	8.999	0.0010312	4.5078e-12	7.5098e-12	0.0037829	0.99821	0.98242	0.017534	2.433e-05	0.00022569	1.6365	7.9825e-10	1.0929e-14
24.2026	7.1869		0.97879	0.11		1.7398e-10	0.00017398	0.013134	0.00095573	-0.000116	0.00015974	0.00011595	0.1	2	0.046873	6.6577e-08	0.99998	2.253e-05	0.010022	0.099776	0.0099275	0.00039401	0.11973	7.5101e-15	7.4816e-10	0.93563	0.064374	3.9957e-06	8.999	0.0010312	4.5078e-12	7.5102e-12	0.0038342	0.99821	0.98242	0.017534	2.4331e-05	0.00022531	1.6591	7.9817e-10	1.1025e-14
25.2026	7.1863		0.97876	0.11		1.7701e-10	0.00017701	0.01369	0.00099186	-0.00011642	0.00015863	0.00011636	0.1	2	0.046738	6.9594e-08	0.99998	2.2503e-05	0.010023	0.099766	0.0099247	0.00041069	0.11971	7.5105e-15	7.4817e-10	0.9357	0.064295	3.9948e-06	8.999	0.0010312	4.5078e-12	7.5105e-12	0.0038822	0.99821	0.98242	0.017534	2.4331e-05	0.00022503	1.6816	7.9809e-10	1.1125e-14
26.2026	7.1858		0.97873	0.11		1.7447e-10	0.00017447	0.014218	0.0010208	-0.00011136	0.00014686	0.0001113	0.1	2.0008	0.046603	7.2633e-08	0.99998	2.2483e-05	0.010024	0.099756	0.0099221	0.00042654	0.1197	7.5102e-15	7.4816e-10	0.93576	0.064238	3.9954e-06	8.999	0.0010313	4.5078e-12	7.5102e-12	0.0039273	0.99821	0.98242	0.017534	2.4331e-05	0.00022483	1.704	7.9802e-10	1.1231e-14
27.2026	7.1853		0.9787	0.11		1.7248e-10	0.00017248	0.014721	0.0010487	-0.00010694	0.00013662	0.00010687	0.1	2.0024	0.046469	7.5692e-08	0.99998	2.2468e-05	0.010025	0.099747	0.0099197	0.00044162	0.11969	7.5099e-15	7.4816e-10	0.9358	0.064197	3.9942e-06	8.999	0.0010313	4.5078e-12	7.51e-12	0.0039697	0.99821	0.98242	0.017534	2.4332e-05	0.00022468	1.7265	7.9795e-10	1.1343e-14
28.2026	7.1848		0.97868	0.11		1.6947e-10	0.00016947	0.015193	0.0010738	-0.00010162	0.00012487	0.00010155	0.1	2.005	0.046335	7.8771e-08	0.99998	2.2458e-05	0.010026	0.099738	0.0099175	0.00045579	0.11968	7.5096e-15	7.4815e-10	0.93583	0.064166	3.9953e-06	8.999	0.0010313	4.5078e-12	7.5096e-12	0.0040094	0.99821	0.98242	0.017535	2.4332e-05	0.00022458	1.749	7.9788e-10	1.146e-14
29.2026	7.1844		0.97865	0.11		1.6713e-10	0.00016713	0.015639	0.001098	-9.7077e-05	0.00011492	9.7001e-05	0.1	2.0083	0.046202	8.1867e-08	0.99998	2.245e-05	0.010027	0.099729	0.0099155	0.00046918	0.11967	7.5093e-15	7.4814e-10	0.93586	0.064145	3.9938e-06	8.999	0.0010314	4.5078e-12	7.5094e-12	0.0040468	0.99821	0.98242	0.017535	2.4332e-05	0.0002245	1.7714	7.9781e-10	1.1583e-14
30.2026	7.1839		0.97863	0.11		1.6455e-10	0.00016455	0.016059	0.0011204	-9.2407e-05	0.00010496	9.2327e-05	0.1	2.0124	0.046069	8.4981e-08	0.99998	2.2445e-05	0.010028	0.099721	0.0099137	0.00048177	0.11966	7.509e-15	7.4814e-10	0.93587	0.064129	3.9953e-06	8.999	0.0010314	4.5078e-12	7.5091e-12	0.0040819	0.99821	0.98242	0.017535	2.4332e-05	0.00022445	1.7939	7.9775e-10	1.1711e-14
31.2026	7.1835		0.9786	0.11		1.6237e-10	0.00016237	0.016455	0.0011418	-8.8216e-05	9.6163e-05	8.8132e-05	0.1	2.0173	0.045937	8.8111e-08	0.99998	2.244e-05	0.010029	0.099713	0.009912	0.00049364	0.11965	7.5088e-15	7.4813e-10	0.93588	0.064117	3.9934e-06	8.999	0.0010314	4.5078e-12	7.5088e-12	0.0041148	0.99821	0.98242	0.017535	2.4333e-05	0.0002244	1.8163	7.977e-10	1.1845e-14
32.2026	7.1832		0.97858	0.11		1.6017e-10	0.00016017	0.016828	0.0011618	-8.4108e-05	8.7737e-05	8.402e-05	0.1	2.0228	0.045804	9.1256e-08	0.99998	2.2438e-05	0.010029	0.099706	0.0099104	0.00050483	0.11965	7.5085e-15	7.4812e-10	0.93589	0.064109	3.9956e-06	8.999	0.0010314	4.5078e-12	7.5086e-12	0.0041458	0.99821	0.98242	0.017535	2.4333e-05	0.00022438	1.8388	7.9764e-10	1.1984e-14
33.2026	7.1828		0.97856	0.11		1.582e-10	0.0001582	0.017179	0.0011808	-8.0317e-05	8.012e-05	8.0226e-05	0.1	2.029	0.045673	9.4416e-08	0.99998	2.2435e-05	0.01003	0.099699	0.009909	0.00051537	0.11964	7.5083e-15	7.4812e-10	0.9359	0.064103	3.9929e-06	8.999	0.0010315	4.5078e-12	7.5083e-12	0.0041749	0.99821	0.98242	0.017535	2.4333e-05	0.00022435	1.8612	7.9759e-10	1.2129e-14
34.2026	7.1825		0.97854	0.11		1.563e-10	0.0001563	0.017511	0.0011986	-7.6673e-05	7.2959e-05	7.6579e-05	0.1	2.0358	0.045541	9.7589e-08	0.99998	2.2434e-05	0.010031	0.099692	0.0099077	0.00052532	0.11963	7.5081e-15	7.4811e-10	0.9359	0.064098	3.996e-06	8.999	0.0010315	4.5078e-12	7.5081e-12	0.0042023	0.99821	0.98242	0.017535	2.4333e-05	0.00022434	1.8836	7.9754e-10	1.228e-14
35.2026	7.1822		0.97852	0.11		1.5455e-10	0.00015455	0.017824	0.0012155	-7.3263e-05	6.6411e-05	7.3166e-05	0.1	2.0431	0.04541	1.0078e-07	0.99998	2.2433e-05	0.010031	0.099686	0.0099066	0.00053471	0.11962	7.5079e-15	7.4811e-10	0.93591	0.064095	3.9924e-06	8.999	0.0010315	4.5078e-12	7.5079e-12	0.0042281	0.99821	0.98242	0.017535	2.4334e-05	0.00022433	1.9061	7.975e-10	1.2437e-14
36.2026	7.1819		0.97851	0.11		1.5289e-10	0.00015289	0.018119	0.0012314	-7.0013e-05	6.0314e-05	6.9913e-05	0.1	2.051	0.04528	1.0397e-07	0.99998	2.2432e-05	0.010032	0.09968	0.0099055	0.00054357	0.11962	7.5077e-15	7.481e-10	0.93591	0.064093	3.9966e-06	8.999	0.0010315	4.5078e-12	7.5077e-12	0.0042523	0.99821	0.98242	0.017535	2.4334e-05	0.00022432	1.9285	7.9745e-10	1.2599e-14
37.2026	7.1816		0.97849	0.11		1.5135e-10	0.00015135	0.018398	0.0012464	-6.6951e-05	5.4712e-05	6.6848e-05	0.1	2.0594	0.04515	1.0718e-07	0.99998	2.2431e-05	0.010033	0.099674	0.0099045	0.00055193	0.11961	7.5075e-15	7.481e-10	0.93591	0.064091	3.9916e-06	8.999	0.0010315	4.5078e-12	7.5075e-12	0.0042751	0.99821	0.98242	0.017535	2.4334e-05	0.00022431	1.9509	7.9741e-10	1.2768e-14
38.2026	7.1813		0.97847	0.11		1.4989e-10	0.00014989	0.018661	0.0012607	-6.4043e-05	4.9522e-05	6.3938e-05	0.1	2.0682	0.04502	1.104e-07	0.99998	2.2431e-05	0.010033	0.099668	0.0099037	0.00055984	0.11961	7.5073e-15	7.4809e-10	0.93591	0.06409	3.9974e-06	8.999	0.0010315	4.5078e-12	7.5074e-12	0.0042965	0.99821	0.98242	0.017535	2.4334e-05	0.00022431	1.9734	7.9737e-10	1.2942e-14
39.2026	7.1811		0.97846	0.11		1.4853e-10	0.00014853	0.01891	0.0012741	-6.1294e-05	4.4744e-05	6.1187e-05	0.1	2.0775	0.04489	1.1363e-07	0.99998	2.2431e-05	0.010034	0.099663	0.0099029	0.00056731	0.1196	7.5072e-15	7.4809e-10	0.93591	0.064089	3.9906e-06	8.999	0.0010316	4.5078e-12	7.5072e-12	0.0043167	0.99821	0.98242	0.017535	2.4334e-05	0.00022431	1.9958	7.9733e-10	1.3122e-14
40.2026	7.1809		0.97845	0.11		1.4726e-10	0.00014726	0.019146	0.0012869	-5.8686e-05	4.0332e-05	5.8576e-05	0.1	2.0872	0.044761	1.1687e-07	0.99998	2.243e-05	0.010034	0.099658	0.0099022	0.00057437	0.11959	7.507e-15	7.4809e-10	0.93591	0.064088	3.9986e-06	8.999	0.0010316	4.5078e-12	7.5071e-12	0.0043357	0.99821	0.98242	0.017535	2.4334e-05	0.0002243	2.0182	7.973e-10	1.3307e-14
41.2026	7.1806		0.97843	0.11		1.4606e-10	0.00014606	0.019369	0.0012989	-5.6216e-05	3.6271e-05	5.6105e-05	0.1	2.0973	0.044633	1.2012e-07	0.99998	2.243e-05	0.010035	0.099653	0.0099015	0.00058106	0.11959	7.5069e-15	7.4808e-10	0.93591	0.064088	3.9891e-06	8.999	0.0010316	4.5078e-12	7.5069e-12	0.0043536	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	2.0406	7.9726e-10	1.3499e-14
42.2026	7.1804		0.97842	0.11		1.4494e-10	0.00014494	0.019579	0.0013104	-5.3873e-05	3.2528e-05	5.376e-05	0.1	2.1077	0.044505	1.2338e-07	0.99998	2.243e-05	0.010035	0.099648	0.0099009	0.00058738	0.11958	7.5067e-15	7.4808e-10	0.93591	0.064087	4.0003e-06	8.999	0.0010316	4.5078e-12	7.5068e-12	0.0043704	0.99821	0.98242	0.017535	2.4335e-05	0.0002243	2.0631	7.9723e-10	1.3697e-14
